user_id,isbn,rating
11676,0002005018,6.778331279754639
116866,0002005018,7.445384502410889
152827,0060973129,7.061885833740234
157969,0374157065,6.960414409637451
67958,0399135782,7.920523643493652
213191,0399135782,6.764492034912109
245827,0399135782,5.6421380043029785
11676,0671870432,6.348830699920654
263256,1558746218,6.787930965423584
226745,1881320189,6.403759002685547
7352,0440234743,6.488770961761475
12923,0440234743,6.580895900726318
13552,0440234743,7.189606189727783
21264,0440234743,6.930943012237549
31299,0440234743,7.520388603210449
64535,0440234743,7.3656325340271
70666,0440234743,6.529989242553711
75819,0440234743,7.255655288696289
79740,0440234743,6.103675842285156
85534,0440234743,7.455198287963867
100393,0440234743,5.738188743591309
108143,0440234743,7.183606147766113
116127,0440234743,6.580895900726318
122251,0440234743,5.580290794372559
128463,0440234743,6.580895900726318
131703,0440234743,6.580895900726318
132144,0440234743,6.580895900726318
134863,0440234743,6.715813636779785
136707,0440234743,6.580896377563477
143939,0440234743,7.1396307945251465
144062,0440234743,8.381275177001953
150400,0440234743,6.580895900726318
154730,0440234743,6.103054046630859
165884,0440234743,5.614830017089844
187533,0440234743,6.580895900726318
187944,0440234743,6.580895900726318
217516,0440234743,6.655332565307617
227392,0440234743,6.402553558349609
240567,0440234743,6.826981067657471
245616,0440234743,5.743027687072754
250101,0440234743,8.433242797851562
258884,0440234743,6.655391693115234
259223,0440234743,7.353549003601074
273979,0440234743,6.78560733795166
6242,0452264464,6.068613529205322
8570,0452264464,7.464178562164307
11104,0452264464,5.677725791931152
11676,0452264464,7.25753116607666
36197,0452264464,6.667923927307129
36907,0452264464,8.970104217529297
80837,0452264464,7.070439338684082
102359,0452264464,8.521474838256836
144803,0452264464,6.667923927307129
165319,0452264464,6.390971660614014
174633,0452264464,7.307415962219238
221232,0452264464,7.638618469238281
252627,0452264464,8.419565200805664
271135,0452264464,7.630416393280029
271144,0452264464,6.393904685974121
11676,0609804618,7.31041145324707
79089,0609804618,6.240336894989014
271622,0609804618,8.117311477661133
141518,1841721522,7.639694690704346
157118,1841721522,8.448505401611328
14,0689821166,4.284595489501953
4784,0971880107,3.3038361072540283
8453,0971880107,3.0252468585968018
11554,0971880107,2.406705141067505
12264,0971880107,3.0252468585968018
13088,0971880107,3.0252468585968018
13221,0971880107,3.715355396270752
14049,0971880107,3.768213987350464
14461,0971880107,4.092992782592773
20147,0971880107,3.2947041988372803
21404,0971880107,3.4996068477630615
24664,0971880107,3.0252468585968018
28091,0971880107,2.017310857772827
28735,0971880107,4.085833549499512
32329,0971880107,3.702371835708618
33535,0971880107,3.0252468585968018
37538,0971880107,4.442323684692383
40841,0971880107,3.0252468585968018
41596,0971880107,3.0555031299591064
45666,0971880107,3.0252468585968018
46398,0971880107,3.476968765258789
49954,0971880107,3.0252468585968018
51803,0971880107,3.2488203048706055
55894,0971880107,3.0252468585968018
59994,0971880107,3.680943012237549
60633,0971880107,3.0252468585968018
61028,0971880107,4.0389404296875
64819,0971880107,3.0252468585968018
65145,0971880107,3.723323345184326
65370,0971880107,3.2318003177642822
67636,0971880107,3.02524733543396
67704,0971880107,3.0252468585968018
69378,0971880107,3.051039457321167
70153,0971880107,3.6246330738067627
71162,0971880107,3.8187193870544434
71464,0971880107,3.0252468585968018
72030,0971880107,3.0252468585968018
74910,0971880107,3.537653923034668
79738,0971880107,3.0252466201782227
83469,0971880107,3.02524733543396
84682,0971880107,2.88912296295166
89867,0971880107,2.119662284851074
91254,0971880107,3.0252468585968018
92727,0971880107,2.0095160007476807
98655,0971880107,2.796170711517334
104268,0971880107,4.049104690551758
111433,0971880107,3.0252468585968018
114434,0971880107,3.0252468585968018
121070,0971880107,4.040618896484375
127619,0971880107,3.0252468585968018
128447,0971880107,3.8928494453430176
